Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,File,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,,,Microsoft.Extensions.Configuration 9.0.0,,,,,"Microsoft.Extensions.Configuration, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration, and replace with new package Microsoft.Extensions.Configuration 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,File,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,,,Microsoft.Extensions.Configuration.Json 9.0.0,,,,,"Microsoft.Extensions.Configuration.Json, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Json, and replace with new package Microsoft.Extensions.Configuration.Json 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,File,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,,,Microsoft.Extensions.Configuration.UserSecrets 9.0.0,,,,,"Microsoft.Extensions.Configuration.UserSecrets, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.UserSecrets, and replace with new package Microsoft.Extensions.Configuration.UserSecrets 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,File,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,,,Microsoft.Extensions.Configuration.EnvironmentVariables 9.0.0,,,,,"Microsoft.Extensions.Configuration.EnvironmentVariables, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.EnvironmentVariables, and replace with new package Microsoft.Extensions.Configuration.EnvironmentVariables 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,File,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,,,Microsoft.Extensions.DependencyInjection 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,File,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,,,Microsoft.Extensions.Logging 9.0.0,,,,,"Microsoft.Extensions.Logging, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,File,test\Integration\NBB.Messaging.Rusi.IntegrationTests\NBB.Messaging.Rusi.IntegrationTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Messaging\NBB.Messaging.Rusi.Tests\NBB.Messaging.Rusi.Tests.csproj,File,test\UnitTests\Messaging\NBB.Messaging.Rusi.Tests\NBB.Messaging.Rusi.Tests.csproj,,,Microsoft.Extensions.Hosting 9.0.0,,,,,"Microsoft.Extensions.Hosting, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Hosting, and replace with new package Microsoft.Extensions.Hosting 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\UnitTests\Messaging\NBB.Messaging.Rusi.Tests\NBB.Messaging.Rusi.Tests.csproj,File,test\UnitTests\Messaging\NBB.Messaging.Rusi.Tests\NBB.Messaging.Rusi.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,File,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,,,Microsoft.Extensions.Configuration.EnvironmentVariables 9.0.0,,,,,"Microsoft.Extensions.Configuration.EnvironmentVariables, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.EnvironmentVariables, and replace with new package Microsoft.Extensions.Configuration.EnvironmentVariables 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,File,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,,,Microsoft.Extensions.Configuration.Json 9.0.0,,,,,"Microsoft.Extensions.Configuration.Json, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Json, and replace with new package Microsoft.Extensions.Configuration.Json 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,File,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,,,Microsoft.Extensions.Configuration.UserSecrets 9.0.0,,,,,"Microsoft.Extensions.Configuration.UserSecrets, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.UserSecrets, and replace with new package Microsoft.Extensions.Configuration.UserSecrets 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,File,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,,,Microsoft.Extensions.DependencyInjection 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,File,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,,,Microsoft.Extensions.Logging 9.0.0,,,,,"Microsoft.Extensions.Logging, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,File,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,,,Microsoft.Extensions.Logging.Console 9.0.0,,,,,"Microsoft.Extensions.Logging.Console, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Logging.Console, and replace with new package Microsoft.Extensions.Logging.Console 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,File,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,,,Microsoft.Extensions.Hosting 9.0.0,,,,,"Microsoft.Extensions.Hosting, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Hosting, and replace with new package Microsoft.Extensions.Hosting 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,File,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,File,samples\MicroServices\NBB.MicroServicesOrchestration\Program.cs,44,20,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,services.AddMediatR(cfg => cfg.RegisterServicesFromAssemblyContaining<Program>());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,File,samples\MicroServices\NBB.MicroServicesOrchestration\Program.cs,40,20,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,loggingBuilder.AddConsole();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,File,samples\MicroServices\NBB.MicroServicesOrchestration\InvoicingProcessManager.cs,49,12,M:System.TimeSpan.FromDays(System.Int32),,,,,"When<PayableCreated>((ev, state) => ev.ContractId.HasValue)                  .SetState((ev, state) => state.Data with { Status = InvoicingStatus.AwaitingPayment })                  .Schedule((ev, data) => new PayableExpired(ev.PayableId, ev.ContractId.Value), TimeSpan.FromDays(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,samples\MicroServices\NBB.MicroServicesOrchestration\NBB.MicroServicesOrchestration.csproj,File,samples\MicroServices\NBB.MicroServicesOrchestration\InvoicingProcessManager.cs,49,12,M:System.TimeSpan.FromDays(System.Int32),,,,,"When<PayableCreated>((ev, state) => ev.ContractId.HasValue)                  .SetState((ev, state) => state.Data with { Status = InvoicingStatus.AwaitingPayment })                  .Schedule((ev, data) => new PayableExpired(ev.PayableId, ev.ContractId.Value), TimeSpan.FromDays(1));"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,samples\Monolith\NBB.Mono\NBB.Mono.csproj,File,samples\Monolith\NBB.Mono\NBB.Mono.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,samples\Monolith\NBB.Mono\NBB.Mono.csproj,File,samples\Monolith\NBB.Mono\Startup.cs,43,12,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,"services.AddMediatR(cfg => cfg.RegisterServicesFromAssemblies(                  typeof(ContractCommandHandlers).Assembly,                  typeof(CreateInvoiceCommandHandler).Assembly,                  typeof(PayPayableCommandHandler).Assembly));"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\Monolith\NBB.Mono.Migrations\NBB.Mono.Migrations.csproj,File,samples\Monolith\NBB.Mono.Migrations\NBB.Mono.Migrations.csproj,,,Microsoft.Extensions.Configuration.UserSecrets 9.0.0,,,,,"Microsoft.Extensions.Configuration.UserSecrets, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.UserSecrets, and replace with new package Microsoft.Extensions.Configuration.UserSecrets 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,samples\Monolith\NBB.Mono.Migrations\NBB.Mono.Migrations.csproj,File,samples\Monolith\NBB.Mono.Migrations\NBB.Mono.Migrations.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,,,Microsoft.Extensions.Caching.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Caching.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Caching.Abstractions, and replace with new package Microsoft.Extensions.Caching.Abstractions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,,,Microsoft.Extensions.Caching.Memory 9.0.0,,,,,"Microsoft.Extensions.Caching.Memory, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Caching.Memory, and replace with new package Microsoft.Extensions.Caching.Memory 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,,,Microsoft.Extensions.Options 9.0.0,,,,,"Microsoft.Extensions.Options, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Options, and replace with new package Microsoft.Extensions.Options 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,,,Microsoft.Extensions.Configuration.Binder 9.0.0,,,,,"Microsoft.Extensions.Configuration.Binder, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Binder, and replace with new package Microsoft.Extensions.Configuration.Binder 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,,,Microsoft.Extensions.Options.ConfigurationExtensions 9.0.0,,,,,"Microsoft.Extensions.Options.ConfigurationExtensions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Options.ConfigurationExtensions, and replace with new package Microsoft.Extensions.Options.ConfigurationExtensions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,,,Microsoft.Extensions.Hosting.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Hosting.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Hosting.Abstractions, and replace with new package Microsoft.Extensions.Hosting.Abstractions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,,,Newtonsoft.Json 13.0.3,,,,,"Newtonsoft.Json, 13.0.3  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\Repositories\DependencyInjectionExtensions.cs,20,12,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,"services.Decorate<ITenantRepository, CachedTenantRepositoryDecorator>();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\Hosting\ServiceCollectionExtensions.cs,26,12,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,services.Configure<TenancyHostingOptions>(configurationSection);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\Hosting\ServiceCollectionExtensions.cs,19,12,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,var tenancyOptions = configurationSection.Get<TenancyHostingOptions>();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\Repositories\ConfigurationTenantRepository.cs,67,16,"M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration,System.Action{Microsoft.Extensions.Configuration.BinderOptions})",,,,,"var tenant = _configurationSection.GetSection(""Defaults"").Get<Tenant>(options => options.BindNonPublicProperties = true) ?? new Tenant();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\Repositories\CachedTenantRepositoryDecorator.cs,54,12,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"await _cache.SetStringAsync(key, sTenant,                  new DistributedCacheEntryOptions                  {                      AbsoluteExpirationRelativeToNow = TimeSpan.FromMinutes(3)                  },token);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\Configuration\TenantConfigurationExtensions.cs,33,12,"M:Microsoft.Extensions.Configuration.ConfigurationBinder.GetValue``1(Microsoft.Extensions.Configuration.IConfiguration,System.String)",,,,,return config.GetValue<T>(key);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MultiTenancy\NBB.MultiTenancy.Abstractions\NBB.MultiTenancy.Abstractions.csproj,File,src\MultiTenancy\NBB.MultiTenancy.Abstractions\Configuration\TenantConfigurationExtensions.cs,29,12,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,return config.GetSection(key).Get<T>();
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\MultiTenancy\NBB.MultiTenancy.Configuration.Tests\NBB.MultiTenancy.Abstractions.Tests.csproj,File,test\UnitTests\MultiTenancy\NBB.MultiTenancy.Configuration.Tests\NBB.MultiTenancy.Abstractions.Tests.csproj,,,Microsoft.Extensions.DependencyInjection 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\MultiTenancy\NBB.MultiTenancy.Configuration.Tests\NBB.MultiTenancy.Abstractions.Tests.csproj,File,test\UnitTests\MultiTenancy\NBB.MultiTenancy.Configuration.Tests\NBB.MultiTenancy.Abstractions.Tests.csproj,,,Microsoft.Extensions.Configuration 9.0.0,,,,,"Microsoft.Extensions.Configuration, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration, and replace with new package Microsoft.Extensions.Configuration 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\MultiTenancy\NBB.MultiTenancy.Configuration.Tests\NBB.MultiTenancy.Abstractions.Tests.csproj,File,test\UnitTests\MultiTenancy\NBB.MultiTenancy.Configuration.Tests\NBB.MultiTenancy.Abstractions.Tests.csproj,,,Microsoft.Extensions.Configuration.Json 9.0.0,,,,,"Microsoft.Extensions.Configuration.Json, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Json, and replace with new package Microsoft.Extensions.Configuration.Json 10.0.1"
